dataset,seed,method,batch,threshold,test_auc,test_average_precision,n,fail_n,auto_release_rate,inspection_rate,missed_failure_rate,false_accepts,inspected_failure_count,review_fail_capture,domain_auc,shift_flag,mean_density_weight,min_density_weight,median_density_weight,max_density_weight,low_clip_fraction,high_clip_fraction,gate_mode,minimum_failures
SECOM,17,Mondrian-CP,3,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0,0.992985027868178,1,,,,,,,,
SECOM,17,Mondrian-CP,4,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.2,0.8,0.0,0.0,1.0,1.0,0.9922237551737112,1,,,,,,,,
SECOM,17,Mondrian-CP,5,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.06,0.94,0.0,0.0,1.0,1.0,0.9939393864380001,1,,,,,,,,
SECOM,17,Mondrian-CP,6,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.02,0.98,0.0,0.0,1.0,1.0,0.9927947612666433,1,,,,,,,,
SECOM,17,Mondrian-CP,7,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,3.0,0.04,0.96,0.3333333333333333,1.0,2.0,0.6666666666666666,0.994711317362766,1,,,,,,,,
SECOM,17,Mondrian-CP,8,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,5.0,0.12,0.88,0.0,0.0,5.0,1.0,0.995882691254035,1,,,,,,,,
SECOM,17,Mondrian-CP,9,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.14,0.86,0.0,0.0,1.0,1.0,0.9946926138876604,1,,,,,,,,
SECOM,17,Mondrian-CP,10,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,9.0,0.18,0.82,0.1111111111111111,1.0,8.0,0.8888888888888888,0.9921863482234999,1,,,,,,,,
SECOM,17,Mondrian-CP,11,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,3.0,0.16,0.84,0.0,0.0,3.0,1.0,0.9941403112698338,1,,,,,,,,
SECOM,17,Mondrian-CP,12,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,3.0,0.32,0.68,0.0,0.0,3.0,1.0,0.9914679147385584,1,,,,,,,,
SECOM,17,Mondrian-CP,13,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,0.0,0.42,0.58,0.0,0.0,0.0,0.0,0.9808344390387734,1,,,,,,,,
SECOM,17,Mondrian-CP,14,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.26,0.74,0.0,0.0,1.0,1.0,0.9900927967416345,1,,,,,,,,
SECOM,17,Mondrian-CP,15,0.11768610474492824,0.7056986729117877,0.13079104836351,17.0,0.0,0.23529411764705882,0.7647058823529411,0.0,0.0,0.0,0.0,0.9950061721467849,1,,,,,,,,
SECOM,17,Weighted-Mondrian,0,0.13786357172239516,0.7056986729117877,0.13079104836351,50.0,2.0,0.44,0.56,0.5,1.0,1.0,0.5,0.9637407005221569,1,0.6109683968624506,0.05,0.43400467138525406,7.4434309173395174,0.0125,0.0,,
SECOM,17,Weighted-Mondrian,1,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.16,0.84,0.0,0.0,1.0,1.0,0.950356782540196,1,0.580411633563007,0.05,0.4216948977911289,4.588874094959471,0.0075,0.0,,
SECOM,17,Weighted-Mondrian,2,0.13387032891429174,0.7056986729117877,0.13079104836351,50.0,4.0,0.62,0.38,0.0,0.0,4.0,1.0,0.9993941999423493,1,0.4703310128273098,0.05,0.36370554491364876,2.380456099412686,0.005,0.0,,
SECOM,17,Weighted-Mondrian,3,0.13387032891429174,0.7056986729117877,0.13079104836351,50.0,0.0,0.68,0.32,0.0,0.0,0.0,0.0,0.992985027868178,1,0.4608220378954613,0.05,0.38208732906022436,2.896878140746557,0.0075,0.0,,
SECOM,17,Weighted-Mondrian,4,0.13387032891429174,0.7056986729117877,0.13079104836351,50.0,1.0,0.38,0.62,0.0,0.0,1.0,1.0,0.9922237551737112,1,0.4845551950290882,0.05,0.38469180726407975,3.3012918282755956,0.0075,0.0,,
SECOM,17,Weighted-Mondrian,5,0.13387032891429174,0.7056986729117877,0.13079104836351,50.0,1.0,0.12,0.88,0.0,0.0,1.0,1.0,0.9939393864380001,1,0.46956390012354277,0.05,0.38273132859805936,2.636002965759938,0.005,0.0,,
SECOM,17,Weighted-Mondrian,6,0.13387032891429174,0.7056986729117877,0.13079104836351,50.0,1.0,0.26,0.74,0.0,0.0,1.0,1.0,0.9927947612666433,1,0.4727517820113051,0.05,0.382170639765417,2.3693538676505455,0.005,0.0,,
SECOM,17,Weighted-Mondrian,7,0.13387032891429174,0.7056986729117877,0.13079104836351,50.0,3.0,0.32,0.68,0.3333333333333333,1.0,2.0,0.6666666666666666,0.994711317362766,1,0.46807632061835636,0.05,0.36881847783347493,2.5206321259436746,0.01,0.0,,
SECOM,17,Weighted-Mondrian,8,0.13387032891429174,0.7056986729117877,0.13079104836351,50.0,5.0,0.3,0.7,0.0,0.0,5.0,1.0,0.995882691254035,1,0.49319791971937993,0.05,0.401676015263598,3.4451338388147734,0.0025,0.0,,
SECOM,17,Weighted-Mondrian,9,0.13387032891429174,0.7056986729117877,0.13079104836351,50.0,1.0,0.36,0.64,0.0,0.0,1.0,1.0,0.9946926138876604,1,0.4792178956619027,0.05,0.3969244607584481,2.2124511843265213,0.0025,0.0,,
SECOM,17,Weighted-Mondrian,10,0.13387032891429174,0.7056986729117877,0.13079104836351,50.0,9.0,0.38,0.62,0.3333333333333333,3.0,6.0,0.6666666666666666,0.9921863482234999,1,0.4772096108994514,0.05,0.39910248208706445,2.778761576630255,0.0075,0.0,,
SECOM,17,Weighted-Mondrian,11,0.13387032891429174,0.7056986729117877,0.13079104836351,50.0,3.0,0.3,0.7,0.0,0.0,3.0,1.0,0.9941403112698338,1,0.4692752731084467,0.05,0.40461320737041057,2.2131981312233786,0.01,0.0,,
SECOM,17,Weighted-Mondrian,12,0.13387032891429174,0.7056986729117877,0.13079104836351,50.0,3.0,0.58,0.42,0.0,0.0,3.0,1.0,0.9914679147385584,1,0.46346231721892145,0.05,0.3816355434909815,2.115859056820393,0.0075,0.0,,
SECOM,17,Weighted-Mondrian,13,0.13387032891429174,0.7056986729117877,0.13079104836351,50.0,0.0,0.74,0.26,0.0,0.0,0.0,0.0,0.9808344390387734,1,0.4541249802892142,0.05,0.3643829585788091,3.5802543109244755,0.0075,0.0,,
SECOM,17,Weighted-Mondrian,14,0.13387032891429174,0.7056986729117877,0.13079104836351,50.0,1.0,0.46,0.54,0.0,0.0,1.0,1.0,0.9900927967416345,1,0.4604487019532408,0.05,0.36383720803427444,2.304976692195074,0.005,0.0,,
SECOM,17,Weighted-Mondrian,15,0.13387032891429174,0.7056986729117877,0.13079104836351,17.0,0.0,0.35294117647058826,0.6470588235294118,0.0,0.0,0.0,0.0,0.9950061721467849,1,1.651338058240809,0.3963681974338625,1.534045640893841,5.493470819073555,0.0,0.0,,
SECOM,17,Periodic-Rolling-CP,0,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,2.0,0.24,0.76,0.0,0.0,2.0,1.0,0.9637407005221569,1,,,,,,,stable,5.0
SECOM,17,Periodic-Rolling-CP,1,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.16,0.84,0.0,0.0,1.0,1.0,0.950356782540196,1,,,,,,,stable,5.0
SECOM,17,Periodic-Rolling-CP,2,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,4.0,0.42,0.58,0.0,0.0,4.0,1.0,0.9993941999423493,1,,,,,,,stable,5.0
SECOM,17,Periodic-Rolling-CP,3,0.12750631016042768,0.7056986729117877,0.13079104836351,50.0,0.0,0.62,0.38,0.0,0.0,0.0,0.0,0.992985027868178,1,,,,,,,rolling-calibration,5.0
SECOM,17,Periodic-Rolling-CP,4,0.12750631016042768,0.7056986729117877,0.13079104836351,50.0,1.0,0.32,0.68,0.0,0.0,1.0,1.0,0.9922237551737112,1,,,,,,,rolling-calibration,5.0
SECOM,17,Periodic-Rolling-CP,5,0.12750631016042768,0.7056986729117877,0.13079104836351,50.0,1.0,0.06,0.94,0.0,0.0,1.0,1.0,0.9939393864380001,1,,,,,,,rolling-calibration,5.0
SECOM,17,Periodic-Rolling-CP,6,0.12750631016042768,0.7056986729117877,0.13079104836351,50.0,1.0,0.16,0.84,0.0,0.0,1.0,1.0,0.9927947612666433,1,,,,,,,rolling-calibration,5.0
SECOM,17,Periodic-Rolling-CP,7,0.13387032891429174,0.7056986729117877,0.13079104836351,50.0,3.0,0.32,0.68,0.3333333333333333,1.0,2.0,0.6666666666666666,0.994711317362766,1,,,,,,,rolling-calibration,5.0
SECOM,17,Periodic-Rolling-CP,8,0.13387032891429174,0.7056986729117877,0.13079104836351,50.0,5.0,0.3,0.7,0.0,0.0,5.0,1.0,0.995882691254035,1,,,,,,,rolling-calibration,5.0
SECOM,17,Periodic-Rolling-CP,9,0.13387032891429174,0.7056986729117877,0.13079104836351,50.0,1.0,0.36,0.64,0.0,0.0,1.0,1.0,0.9946926138876604,1,,,,,,,rolling-calibration,5.0
SECOM,17,Periodic-Rolling-CP,10,0.13387032891429174,0.7056986729117877,0.13079104836351,50.0,9.0,0.38,0.62,0.3333333333333333,3.0,6.0,0.6666666666666666,0.9921863482234999,1,,,,,,,rolling-calibration,5.0
SECOM,17,Periodic-Rolling-CP,11,0.13786357172239516,0.7056986729117877,0.13079104836351,50.0,3.0,0.34,0.66,0.0,0.0,3.0,1.0,0.9941403112698338,1,,,,,,,rolling-calibration,5.0
SECOM,17,Periodic-Rolling-CP,12,0.13786357172239516,0.7056986729117877,0.13079104836351,50.0,3.0,0.62,0.38,0.0,0.0,3.0,1.0,0.9914679147385584,1,,,,,,,rolling-calibration,5.0
SECOM,17,Periodic-Rolling-CP,13,0.13786357172239516,0.7056986729117877,0.13079104836351,50.0,0.0,0.76,0.24,0.0,0.0,0.0,0.0,0.9808344390387734,1,,,,,,,rolling-calibration,5.0
SECOM,17,Periodic-Rolling-CP,14,0.13786357172239516,0.7056986729117877,0.13079104836351,50.0,1.0,0.54,0.46,0.0,0.0,1.0,1.0,0.9900927967416345,1,,,,,,,rolling-calibration,5.0
SECOM,17,Periodic-Rolling-CP,15,0.13786357172239516,0.7056986729117877,0.13079104836351,17.0,0.0,0.35294117647058826,0.6470588235294118,0.0,0.0,0.0,0.0,0.9950061721467849,1,,,,,,,rolling-calibration,5.0
SECOM,17,DTCG-Proposed,0,0.0,0.7056986729117877,0.13079104836351,50.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.9637407005221569,1,,,,,,,first-shift-hold,5.0
SECOM,17,DTCG-Proposed,1,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.16,0.84,0.0,0.0,1.0,1.0,0.950356782540196,1,,,,,,,shifted-base-calibration,5.0
SECOM,17,DTCG-Proposed,2,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,4.0,0.42,0.58,0.0,0.0,4.0,1.0,0.9993941999423493,1,,,,,,,shifted-base-calibration,5.0
SECOM,17,DTCG-Proposed,3,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0,0.992985027868178,1,,,,,,,shifted-rolling-calibration,5.0
SECOM,17,DTCG-Proposed,4,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.2,0.8,0.0,0.0,1.0,1.0,0.9922237551737112,1,,,,,,,shifted-rolling-calibration,5.0
SECOM,17,DTCG-Proposed,5,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.06,0.94,0.0,0.0,1.0,1.0,0.9939393864380001,1,,,,,,,shifted-rolling-calibration,5.0
SECOM,17,DTCG-Proposed,6,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.02,0.98,0.0,0.0,1.0,1.0,0.9927947612666433,1,,,,,,,shifted-rolling-calibration,5.0
SECOM,17,DTCG-Proposed,7,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,3.0,0.04,0.96,0.3333333333333333,1.0,2.0,0.6666666666666666,0.994711317362766,1,,,,,,,shifted-rolling-calibration,5.0
SECOM,17,DTCG-Proposed,8,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,5.0,0.12,0.88,0.0,0.0,5.0,1.0,0.995882691254035,1,,,,,,,shifted-rolling-calibration,5.0
SECOM,17,DTCG-Proposed,9,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.14,0.86,0.0,0.0,1.0,1.0,0.9946926138876604,1,,,,,,,shifted-rolling-calibration,5.0
SECOM,17,DTCG-Proposed,10,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,9.0,0.18,0.82,0.1111111111111111,1.0,8.0,0.8888888888888888,0.9921863482234999,1,,,,,,,shifted-rolling-calibration,5.0
SECOM,17,DTCG-Proposed,11,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,3.0,0.16,0.84,0.0,0.0,3.0,1.0,0.9941403112698338,1,,,,,,,shifted-rolling-calibration,5.0
SECOM,17,DTCG-Proposed,12,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,3.0,0.32,0.68,0.0,0.0,3.0,1.0,0.9914679147385584,1,,,,,,,shifted-rolling-calibration,5.0
SECOM,17,DTCG-Proposed,13,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,0.0,0.42,0.58,0.0,0.0,0.0,0.0,0.9808344390387734,1,,,,,,,shifted-rolling-calibration,5.0
SECOM,17,DTCG-Proposed,14,0.11768610474492824,0.7056986729117877,0.13079104836351,50.0,1.0,0.26,0.74,0.0,0.0,1.0,1.0,0.9900927967416345,1,,,,,,,shifted-rolling-calibration,5.0
SECOM,17,DTCG-Proposed,15,0.11768610474492824,0.7056986729117877,0.13079104836351,17.0,0.0,0.23529411764705882,0.7647058823529411,0.0,0.0,0.0,0.0,0.9950061721467849,1,,,,,,,shifted-rolling-calibration,5.0
SECOM,27,Probability-0.5,0,0.5,0.6982045277127245,0.11361623680743654,50.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.9521315497919515,1,,,,,,,,
SECOM,27,Probability-0.5,1,0.5,0.6982045277127245,0.11361623680743654,50.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9586183550403664,1,,,,,,,,
SECOM,27,Probability-0.5,2,0.5,0.6982045277127245,0.11361623680743654,50.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,0.9998525726079905,1,,,,,,,,
SECOM,27,Probability-0.5,3,0.5,0.6982045277127245,0.11361623680743654,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9927680125467312,1,,,,,,,,
SECOM,27,Probability-0.5,4,0.5,0.6982045277127245,0.11361623680743654,50.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.996038163890851,1,,,,,,,,
SECOM,27,Probability-0.5,5,0.5,0.6982045277127245,0.11361623680743654,50.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9964804460668791,1,,,,,,,,
SECOM,27,Probability-0.5,6,0.5,0.6982045277127245,0.11361623680743654,50.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9926286303995283,1,,,,,,,,
SECOM,27,Probability-0.5,7,0.5,0.6982045277127245,0.11361623680743654,50.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.9969066377532946,1,,,,,,,,
SECOM,27,Probability-0.5,8,0.5,0.6982045277127245,0.11361623680743654,50.0,5.0,1.0,0.0,1.0,5.0,0.0,0.0,0.9967833460957046,1,,,,,,,,
SECOM,27,Probability-0.5,9,0.5,0.6982045277127245,0.11361623680743654,50.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9958720330237357,1,,,,,,,,
SECOM,27,Probability-0.5,10,0.5,0.6982045277127245,0.11361623680743654,50.0,9.0,1.0,0.0,1.0,9.0,0.0,0.0,0.9996970999711746,1,,,,,,,,
SECOM,27,Probability-0.5,11,0.5,0.6982045277127245,0.11361623680743654,50.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.9967565973757925,1,,,,,,,,
SECOM,27,Probability-0.5,12,0.5,0.6982045277127245,0.11361623680743654,50.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.994850699509969,1,,,,,,,,
SECOM,27,Probability-0.5,13,0.5,0.6982045277127245,0.11361623680743654,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9949874686716792,1,,,,,,,,
SECOM,27,Probability-0.5,14,0.5,0.6982045277127245,0.11361623680743654,50.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9953814793788686,1,,,,,,,,
SECOM,27,Probability-0.5,15,0.5,0.6982045277127245,0.11361623680743654,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9957430890659484,1,,,,,,,,
SECOM,27,Global-CP,0,0.20615430009174618,0.6982045277127245,0.11361623680743654,50.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.9521315497919515,1,,,,,,,,
SECOM,27,Global-CP,1,0.20615430009174618,0.6982045277127245,0.11361623680743654,50.0,1.0,0.98,0.02,1.0,1.0,0.0,0.0,0.9586183550403664,1,,,,,,,,
SECOM,27,Global-CP,2,0.20615430009174618,0.6982045277127245,0.11361623680743654,50.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,0.9998525726079905,1,,,,,,,,
SECOM,27,Global-CP,3,0.20615430009174618,0.6982045277127245,0.11361623680743654,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9927680125467312,1,,,,,,,,
SECOM,27,Global-CP,4,0.20615430009174618,0.6982045277127245,0.11361623680743654,50.0,1.0,0.98,0.02,1.0,1.0,0.0,0.0,0.996038163890851,1,,,,,,,,
SECOM,27,Global-CP,5,0.20615430009174618,0.6982045277127245,0.11361623680743654,50.0,1.0,0.94,0.06,1.0,1.0,0.0,0.0,0.9964804460668791,1,,,,,,,,
SECOM,27,Global-CP,6,0.20615430009174618,0.6982045277127245,0.11361623680743654,50.0,1.0,0.96,0.04,1.0,1.0,0.0,0.0,0.9926286303995283,1,,,,,,,,
SECOM,27,Global-CP,7,0.20615430009174618,0.6982045277127245,0.11361623680743654,50.0,3.0,0.96,0.04,1.0,3.0,0.0,0.0,0.9969066377532946,1,,,,,,,,
SECOM,27,Global-CP,8,0.20615430009174618,0.6982045277127245,0.11361623680743654,50.0,5.0,0.98,0.02,1.0,5.0,0.0,0.0,0.9967833460957046,1,,,,,,,,
SECOM,27,Global-CP,9,0.20615430009174618,0.6982045277127245,0.11361623680743654,50.0,1.0,0.98,0.02,1.0,1.0,0.0,0.0,0.9958720330237357,1,,,,,,,,
SECOM,27,Global-CP,10,0.20615430009174618,0.6982045277127245,0.11361623680743654,50.0,9.0,0.96,0.04,0.8888888888888888,8.0,1.0,0.1111111111111111,0.9996970999711746,1,,,,,,,,
SECOM,27,Global-CP,11,0.20615430009174618,0.6982045277127245,0.11361623680743654,50.0,3.0,0.96,0.04,1.0,3.0,0.0,0.0,0.9967565973757925,1,,,,,,,,
SECOM,27,Global-CP,12,0.20615430009174618,0.6982045277127245,0.11361623680743654,50.0,3.0,0.98,0.02,1.0,3.0,0.0,0.0,0.994850699509969,1,,,,,,,,
SECOM,27,Global-CP,13,0.20615430009174618,0.6982045277127245,0.11361623680743654,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9949874686716792,1,,,,,,,,
SECOM,27,Global-CP,14,0.20615430009174618,0.6982045277127245,0.11361623680743654,50.0,1.0,0.98,0.02,1.0,1.0,0.0,0.0,0.9953814793788686,1,,,,,,,,
SECOM,27,Global-CP,15,0.20615430009174618,0.6982045277127245,0.11361623680743654,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9957430890659484,1,,,,,,,,
SECOM,27,Mondrian-CP,0,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,2.0,0.3,0.7,0.0,0.0,2.0,1.0,0.9521315497919515,1,,,,,,,,
SECOM,27,Mondrian-CP,1,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.26,0.74,0.0,0.0,1.0,1.0,0.9586183550403664,1,,,,,,,,
SECOM,27,Mondrian-CP,2,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,4.0,0.5,0.5,0.0,0.0,4.0,1.0,0.9998525726079905,1,,,,,,,,
SECOM,27,Mondrian-CP,3,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,0.0,0.46,0.54,0.0,0.0,0.0,0.0,0.9927680125467312,1,,,,,,,,
SECOM,27,Mondrian-CP,4,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.26,0.74,0.0,0.0,1.0,1.0,0.996038163890851,1,,,,,,,,
SECOM,27,Mondrian-CP,5,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.14,0.86,0.0,0.0,1.0,1.0,0.9964804460668791,1,,,,,,,,
SECOM,27,Mondrian-CP,6,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.14,0.86,0.0,0.0,1.0,1.0,0.9926286303995283,1,,,,,,,,
SECOM,27,Mondrian-CP,7,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,3.0,0.14,0.86,0.0,0.0,3.0,1.0,0.9969066377532946,1,,,,,,,,
SECOM,27,Mondrian-CP,8,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,5.0,0.14,0.86,0.0,0.0,5.0,1.0,0.9967833460957046,1,,,,,,,,
SECOM,27,Mondrian-CP,9,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.2,0.8,0.0,0.0,1.0,1.0,0.9958720330237357,1,,,,,,,,
SECOM,27,Mondrian-CP,10,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,9.0,0.18,0.82,0.1111111111111111,1.0,8.0,0.8888888888888888,0.9996970999711746,1,,,,,,,,
SECOM,27,Mondrian-CP,11,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,3.0,0.28,0.72,0.0,0.0,3.0,1.0,0.9967565973757925,1,,,,,,,,
SECOM,27,Mondrian-CP,12,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,3.0,0.48,0.52,0.0,0.0,3.0,1.0,0.994850699509969,1,,,,,,,,
SECOM,27,Mondrian-CP,13,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,0.0,0.58,0.42,0.0,0.0,0.0,0.0,0.9949874686716792,1,,,,,,,,
SECOM,27,Mondrian-CP,14,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.38,0.62,1.0,1.0,0.0,0.0,0.9953814793788686,1,,,,,,,,
SECOM,27,Mondrian-CP,15,0.1231567965308813,0.6982045277127245,0.11361623680743654,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9957430890659484,1,,,,,,,,
SECOM,27,Weighted-Mondrian,0,0.12866687388877818,0.6982045277127245,0.11361623680743654,50.0,2.0,0.42,0.58,0.0,0.0,2.0,1.0,0.9521315497919515,1,0.6109683968624506,0.05,0.43400467138525406,7.4434309173395174,0.0125,0.0,,
SECOM,27,Weighted-Mondrian,1,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.26,0.74,0.0,0.0,1.0,1.0,0.9586183550403664,1,0.580411633563007,0.05,0.4216948977911289,4.588874094959471,0.0075,0.0,,
SECOM,27,Weighted-Mondrian,2,0.12831729055258467,0.6982045277127245,0.11361623680743654,50.0,4.0,0.52,0.48,0.0,0.0,4.0,1.0,0.9998525726079905,1,0.4703310128273098,0.05,0.36370554491364876,2.380456099412686,0.005,0.0,,
SECOM,27,Weighted-Mondrian,3,0.12831729055258467,0.6982045277127245,0.11361623680743654,50.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.9927680125467312,1,0.4608220378954613,0.05,0.38208732906022436,2.896878140746557,0.0075,0.0,,
SECOM,27,Weighted-Mondrian,4,0.12831729055258467,0.6982045277127245,0.11361623680743654,50.0,1.0,0.28,0.72,0.0,0.0,1.0,1.0,0.996038163890851,1,0.4845551950290882,0.05,0.38469180726407975,3.3012918282755956,0.0075,0.0,,
SECOM,27,Weighted-Mondrian,5,0.12866687388877818,0.6982045277127245,0.11361623680743654,50.0,1.0,0.2,0.8,0.0,0.0,1.0,1.0,0.9964804460668791,1,0.46956390012354277,0.05,0.38273132859805936,2.636002965759938,0.005,0.0,,
SECOM,27,Weighted-Mondrian,6,0.12866687388877818,0.6982045277127245,0.11361623680743654,50.0,1.0,0.18,0.82,0.0,0.0,1.0,1.0,0.9926286303995283,1,0.4727517820113051,0.05,0.382170639765417,2.3693538676505455,0.005,0.0,,
SECOM,27,Weighted-Mondrian,7,0.12866687388877818,0.6982045277127245,0.11361623680743654,50.0,3.0,0.22,0.78,0.0,0.0,3.0,1.0,0.9969066377532946,1,0.46807632061835636,0.05,0.36881847783347493,2.5206321259436746,0.01,0.0,,
SECOM,27,Weighted-Mondrian,8,0.12831729055258467,0.6982045277127245,0.11361623680743654,50.0,5.0,0.2,0.8,0.0,0.0,5.0,1.0,0.9967833460957046,1,0.49319791971937993,0.05,0.401676015263598,3.4451338388147734,0.0025,0.0,,
SECOM,27,Weighted-Mondrian,9,0.12831729055258467,0.6982045277127245,0.11361623680743654,50.0,1.0,0.24,0.76,0.0,0.0,1.0,1.0,0.9958720330237357,1,0.4792178956619027,0.05,0.3969244607584481,2.2124511843265213,0.0025,0.0,,
SECOM,27,Weighted-Mondrian,10,0.12866687388877818,0.6982045277127245,0.11361623680743654,50.0,9.0,0.34,0.66,0.2222222222222222,2.0,7.0,0.7777777777777778,0.9996970999711746,1,0.4772096108994514,0.05,0.39910248208706445,2.778761576630255,0.0075,0.0,,
SECOM,27,Weighted-Mondrian,11,0.12831729055258467,0.6982045277127245,0.11361623680743654,50.0,3.0,0.36,0.64,0.0,0.0,3.0,1.0,0.9967565973757925,1,0.4692752731084467,0.05,0.40461320737041057,2.2131981312233786,0.01,0.0,,
SECOM,27,Weighted-Mondrian,12,0.12866687388877818,0.6982045277127245,0.11361623680743654,50.0,3.0,0.56,0.44,0.0,0.0,3.0,1.0,0.994850699509969,1,0.46346231721892145,0.05,0.3816355434909815,2.115859056820393,0.0075,0.0,,
SECOM,27,Weighted-Mondrian,13,0.12866687388877818,0.6982045277127245,0.11361623680743654,50.0,0.0,0.64,0.36,0.0,0.0,0.0,0.0,0.9949874686716792,1,0.4541249802892142,0.05,0.3643829585788091,3.5802543109244755,0.0075,0.0,,
SECOM,27,Weighted-Mondrian,14,0.12866687388877818,0.6982045277127245,0.11361623680743654,50.0,1.0,0.48,0.52,1.0,1.0,0.0,0.0,0.9953814793788686,1,0.4604487019532408,0.05,0.36383720803427444,2.304976692195074,0.005,0.0,,
SECOM,27,Weighted-Mondrian,15,0.12866687388877818,0.6982045277127245,0.11361623680743654,17.0,0.0,0.29411764705882354,0.7058823529411765,0.0,0.0,0.0,0.0,0.9957430890659484,1,1.651338058240809,0.3963681974338625,1.534045640893841,5.493470819073555,0.0,0.0,,
SECOM,27,Periodic-Rolling-CP,0,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,2.0,0.3,0.7,0.0,0.0,2.0,1.0,0.9521315497919515,1,,,,,,,stable,5.0
SECOM,27,Periodic-Rolling-CP,1,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,1.0,0.26,0.74,0.0,0.0,1.0,1.0,0.9586183550403664,1,,,,,,,stable,5.0
SECOM,27,Periodic-Rolling-CP,2,0.1231567965308813,0.6982045277127245,0.11361623680743654,50.0,4.0,0.5,0.5,0.0,0.0,4.0,1.0,0.9998525726079905,1,,,,,,,stable,5.0
