lot_id,seed,batch,model_version,calibration_version,policy_version,domain_auc,gate_mode,threshold,auto_release_count,inspection_count,failure_count_observed_after_inspection,shift_flag
public-ai4i-seed-27,27,27,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,49,1,0,1
public-ai4i-seed-27,27,28,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,46,4,1,1
public-ai4i-seed-27,27,29,rf-v1,mondrian-alpha-0.10,dtcg-v1,0.9999687656171914,shifted-rolling-calibration,0.04761066779272205,42,8,1,1
public-ai4i-seed-27,27,30,rf-v1,mondrian-alpha-0.10,dtcg-v1,0.9970879689990723,shifted-rolling-calibration,0.04761066779272205,45,5,0,1
public-ai4i-seed-27,27,31,rf-v1,mondrian-alpha-0.10,dtcg-v1,0.9925268939015742,shifted-rolling-calibration,0.04761066779272205,40,10,0,1
public-ai4i-seed-27,27,32,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,45,5,1,1
public-ai4i-seed-27,27,33,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,28,22,6,1
public-ai4i-seed-27,27,34,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,43,7,0,1
public-ai4i-seed-27,27,35,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,46,4,2,1
public-ai4i-seed-27,27,36,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,38,12,2,1
public-ai4i-seed-27,27,37,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,49,1,0,1
public-ai4i-seed-27,27,38,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,48,2,0,1
public-ai4i-seed-27,27,39,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.04761066779272205,47,3,1,1
public-ai4i-seed-37,37,0,rf-v1,mondrian-alpha-0.10,dtcg-v1,0.9326966915323472,first-shift-hold,0.0,0,50,1,1
public-ai4i-seed-37,37,1,rf-v1,mondrian-alpha-0.10,dtcg-v1,0.8766365194456296,shifted-base-calibration,0.07000922341303228,47,3,0,1
public-ai4i-seed-37,37,2,rf-v1,mondrian-alpha-0.10,dtcg-v1,0.9340422473359681,shifted-base-calibration,0.07000922341303228,44,6,0,1
public-ai4i-seed-37,37,3,rf-v1,mondrian-alpha-0.10,dtcg-v1,0.992996275886081,shifted-base-calibration,0.07000922341303228,39,11,3,1
public-ai4i-seed-37,37,4,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-base-calibration,0.07000922341303228,43,7,1,1
public-ai4i-seed-37,37,5,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,39,11,0,1
public-ai4i-seed-37,37,6,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,47,3,1,1
public-ai4i-seed-37,37,7,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,42,8,2,1
public-ai4i-seed-37,37,8,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,44,6,1,1
public-ai4i-seed-37,37,9,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,46,4,0,1
public-ai4i-seed-37,37,10,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,47,3,0,1
