dataset,seed,method,batch,threshold,test_auc,test_average_precision,n,fail_n,auto_release_rate,inspection_rate,missed_failure_rate,false_accepts,inspected_failure_count,review_fail_capture,domain_auc,shift_flag,gate_mode,minimum_failures
AI4I,17,DTCG-always-roll,6,0.07659400312071761,0.9587403077969117,0.6847878696162173,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,7,0.07659400312071761,0.9587403077969117,0.6847878696162173,50.0,2.0,0.84,0.16,0.0,0.0,2.0,1.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,8,0.07769121394631151,0.9587403077969117,0.6847878696162173,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,9,0.07931501188662488,0.9587403077969117,0.6847878696162173,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,10,0.07987976751242819,0.9587403077969117,0.6847878696162173,50.0,1.0,0.94,0.06,1.0,1.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,11,0.08058954474582902,0.9587403077969117,0.6847878696162173,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,12,0.08103091987014835,0.9587403077969117,0.6847878696162173,50.0,2.0,0.9,0.1,0.5,1.0,1.0,0.5,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,13,0.08171011978046032,0.9587403077969117,0.6847878696162173,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,14,0.08171011978046032,0.9587403077969117,0.6847878696162173,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,15,0.08171011978046032,0.9587403077969117,0.6847878696162173,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,16,0.08182771149730901,0.9587403077969117,0.6847878696162173,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,17,0.08256448371717721,0.9587403077969117,0.6847878696162173,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,18,0.08256448371717721,0.9587403077969117,0.6847878696162173,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,19,0.08303425708106821,0.9587403077969117,0.6847878696162173,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,20,0.08396409988159285,0.9587403077969117,0.6847878696162173,50.0,4.0,0.86,0.14,0.25,1.0,3.0,0.75,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,21,0.0848371082558523,0.9587403077969117,0.6847878696162173,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,22,0.0850226640594068,0.9587403077969117,0.6847878696162173,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,23,0.0850226640594068,0.9587403077969117,0.6847878696162173,50.0,2.0,0.94,0.06,0.5,1.0,1.0,0.5,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,24,0.08600991919081516,0.9587403077969117,0.6847878696162173,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,25,0.08629970243105152,0.9587403077969117,0.6847878696162173,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,26,0.08689801841777074,0.9587403077969117,0.6847878696162173,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,27,0.08739197656538585,0.9587403077969117,0.6847878696162173,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,28,0.08739197656538585,0.9587403077969117,0.6847878696162173,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,29,0.08739197656538585,0.9587403077969117,0.6847878696162173,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,0.9999687656171914,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,30,0.0885193783653118,0.9587403077969117,0.6847878696162173,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0.996723297510404,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,31,0.08952941111494912,0.9587403077969117,0.6847878696162173,50.0,1.0,0.98,0.02,1.0,1.0,0.0,0.0,0.9929268109718326,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,32,0.08952941111494912,0.9587403077969117,0.6847878696162173,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,33,0.08952941111494912,0.9587403077969117,0.6847878696162173,50.0,6.0,0.68,0.32,0.0,0.0,6.0,1.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,34,0.09199379836932563,0.9587403077969117,0.6847878696162173,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,35,0.09345570727267263,0.9587403077969117,0.6847878696162173,50.0,2.0,0.96,0.04,0.0,0.0,2.0,1.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,36,0.09345570727267263,0.9587403077969117,0.6847878696162173,50.0,2.0,0.84,0.16,0.0,0.0,2.0,1.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,37,0.09613738888562415,0.9587403077969117,0.6847878696162173,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,38,0.09673281480237887,0.9587403077969117,0.6847878696162173,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-always-roll,39,0.09806391367829144,0.9587403077969117,0.6847878696162173,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,17,DTCG-min-failures-1,0,0.0,0.9587403077969117,0.6847878696162173,50.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9352701817700936,1,first-shift-hold,1
AI4I,17,DTCG-min-failures-1,1,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,0.9010387272359228,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,2,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.86,0.14,1.0,1.0,0.0,0.0,0.9276239816851864,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,3,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,3.0,0.78,0.22,0.0,0.0,3.0,1.0,0.9949746134705126,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,4,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.84,0.16,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,5,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.78,0.22,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,6,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,7,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,2.0,0.8,0.2,0.0,0.0,2.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,8,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.86,0.14,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,9,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,10,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.94,0.06,1.0,1.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,11,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,12,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,2.0,0.88,0.12,0.0,0.0,2.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,13,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,14,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,15,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,16,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,17,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,18,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,19,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,20,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,4.0,0.86,0.14,0.25,1.0,3.0,0.75,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,21,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,22,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,23,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,2.0,0.94,0.06,0.5,1.0,1.0,0.5,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,24,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,25,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,26,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,27,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,28,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,29,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.84,0.16,0.0,0.0,1.0,1.0,0.9999687656171914,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,30,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,0.996723297510404,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,31,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.8,0.2,1.0,1.0,0.0,0.0,0.9929268109718326,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,32,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,33,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,6.0,0.58,0.42,0.0,0.0,6.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,34,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,35,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,2.0,0.94,0.06,0.0,0.0,2.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,36,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,2.0,0.76,0.24,0.0,0.0,2.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,37,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,38,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-1,39,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,17,DTCG-min-failures-10,0,0.0,0.9587403077969117,0.6847878696162173,50.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9352701817700936,1,first-shift-hold,10
AI4I,17,DTCG-min-failures-10,1,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,0.9010387272359228,1,shifted-base-calibration,10
AI4I,17,DTCG-min-failures-10,2,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.86,0.14,1.0,1.0,0.0,0.0,0.9276239816851864,1,shifted-base-calibration,10
AI4I,17,DTCG-min-failures-10,3,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,3.0,0.78,0.22,0.0,0.0,3.0,1.0,0.9949746134705126,1,shifted-base-calibration,10
AI4I,17,DTCG-min-failures-10,4,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.84,0.16,0.0,0.0,1.0,1.0,1.0,1,shifted-base-calibration,10
AI4I,17,DTCG-min-failures-10,5,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.78,0.22,0.0,0.0,0.0,0.0,1.0,1,shifted-base-calibration,10
AI4I,17,DTCG-min-failures-10,6,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,shifted-base-calibration,10
AI4I,17,DTCG-min-failures-10,7,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,2.0,0.8,0.2,0.0,0.0,2.0,1.0,1.0,1,shifted-base-calibration,10
AI4I,17,DTCG-min-failures-10,8,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.86,0.14,0.0,0.0,1.0,1.0,1.0,1,shifted-base-calibration,10
AI4I,17,DTCG-min-failures-10,9,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,shifted-base-calibration,10
AI4I,17,DTCG-min-failures-10,10,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.94,0.06,1.0,1.0,0.0,0.0,1.0,1,shifted-base-calibration,10
AI4I,17,DTCG-min-failures-10,11,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,shifted-base-calibration,10
AI4I,17,DTCG-min-failures-10,12,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,2.0,0.88,0.12,0.0,0.0,2.0,1.0,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,13,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,14,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,15,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,16,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,17,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,18,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,19,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,20,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,4.0,0.86,0.14,0.25,1.0,3.0,0.75,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,21,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,22,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,23,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,2.0,0.94,0.06,0.5,1.0,1.0,0.5,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,24,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,25,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,26,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,27,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,28,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,29,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.84,0.16,0.0,0.0,1.0,1.0,0.9999687656171914,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,30,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,0.996723297510404,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,31,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.8,0.2,1.0,1.0,0.0,0.0,0.9929268109718326,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,32,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,33,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,6.0,0.58,0.42,0.0,0.0,6.0,1.0,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,34,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,35,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,2.0,0.94,0.06,0.0,0.0,2.0,1.0,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,36,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,2.0,0.76,0.24,0.0,0.0,2.0,1.0,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,37,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,38,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,17,DTCG-min-failures-10,39,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,10
AI4I,27,DTCG-no-first-shift-hold,0,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,1.0,0.72,0.28,0.0,0.0,1.0,1.0,0.9303690375709514,1,shifted-base-calibration,5
AI4I,27,DTCG-no-first-shift-hold,1,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9053447408516196,1,shifted-base-calibration,5
AI4I,27,DTCG-no-first-shift-hold,2,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,1.0,0.8,0.2,1.0,1.0,0.0,0.0,0.9281729255492374,1,shifted-base-calibration,5
AI4I,27,DTCG-no-first-shift-hold,3,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,3.0,0.74,0.26,0.0,0.0,3.0,1.0,0.9930607033526163,1,shifted-base-calibration,5
AI4I,27,DTCG-no-first-shift-hold,4,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,1.0,0.78,0.22,0.0,0.0,1.0,1.0,1.0,1,shifted-base-calibration,5
AI4I,27,DTCG-no-first-shift-hold,5,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,0.0,0.74,0.26,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,27,DTCG-no-first-shift-hold,6,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,1.0,0.9,0.1,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,27,DTCG-no-first-shift-hold,7,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,2.0,0.8,0.2,0.0,0.0,2.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,27,DTCG-no-first-shift-hold,8,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,1.0,0.86,0.14,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,27,DTCG-no-first-shift-hold,9,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,27,DTCG-no-first-shift-hold,10,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,1.0,0.94,0.06,1.0,1.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,27,DTCG-no-first-shift-hold,11,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,27,DTCG-no-first-shift-hold,12,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,2.0,0.86,0.14,0.5,1.0,1.0,0.5,1.0,1,shifted-rolling-calibration,5
AI4I,27,DTCG-no-first-shift-hold,13,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,27,DTCG-no-first-shift-hold,14,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,27,DTCG-no-first-shift-hold,15,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,27,DTCG-no-first-shift-hold,16,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,27,DTCG-no-first-shift-hold,17,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,27,DTCG-no-first-shift-hold,18,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,27,DTCG-no-first-shift-hold,19,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,27,DTCG-no-first-shift-hold,20,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,4.0,0.86,0.14,0.25,1.0,3.0,0.75,1.0,1,shifted-rolling-calibration,5
AI4I,27,DTCG-no-first-shift-hold,21,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,27,DTCG-no-first-shift-hold,22,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,27,DTCG-no-first-shift-hold,23,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,2.0,0.94,0.06,0.5,1.0,1.0,0.5,1.0,1,shifted-rolling-calibration,5
AI4I,27,DTCG-no-first-shift-hold,24,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
